#{"t_start": 1602277967.7836254, "env_id": "InvertedPendulumPyBulletEnv-v0"}
r,l,t
14.0,14,1.349646
59.0,59,1.556682
10.0,10,1.590863
24.0,24,1.679733
30.0,30,1.780322
15.0,15,1.830127
26.0,26,1.916067
32.0,32,2.019586
24.0,24,2.100643
16.0,16,2.153379
18.0,18,2.211973
18.0,18,2.270569
25.0,25,2.361392
27.0,27,2.450262
11.0,11,2.486395
36.0,36,2.603586
28.0,28,2.693432
14.0,14,2.739332
15.0,15,2.788162
48.0,48,2.957111
19.0,19,3.037191
33.0,33,3.145593
14.0,14,3.191493
34.0,34,3.316496
37.0,37,3.441499
23.0,23,3.51572
23.0,23,3.600683
27.0,27,3.688576
21.0,21,3.759867
16.0,16,3.828228
33.0,33,3.937607
25.0,25,4.021593
24.0,24,4.100697
20.0,20,4.165152
80.0,80,4.421995
12.0,12,4.463988
13.0,13,4.506958
21.0,21,4.575319
36.0,36,4.690557
27.0,27,4.77845
18.0,18,4.837045
11.0,11,4.873179
35.0,35,4.994276
25.0,25,5.083145
20.0,20,5.148577
18.0,18,5.207172
22.0,22,5.280417
14.0,14,5.328269
12.0,12,5.367333
74.0,74,5.631989
19.0,19,5.690586
32.0,32,5.793126
11.0,11,5.82926
19.0,19,5.894691
19.0,19,5.959146
22.0,22,6.030437
25.0,25,6.116376
37.0,37,6.237474
21.0,21,6.309741
27.0,27,6.397635
11.0,11,6.434745
43.0,43,6.58514
25.0,25,6.674986
16.0,16,6.725768
16.0,16,6.787293
55.0,55,7.009956
20.0,20,7.093942
27.0,27,7.185742
8.0,8,7.213086
28.0,28,7.312698
26.0,26,7.400592
23.0,23,7.481648
26.0,26,7.566611
44.0,44,7.728725
35.0,35,7.855681
17.0,17,7.912324
15.0,15,7.961153
16.0,16,8.013889
18.0,18,8.071508
10.0,10,8.104712
17.0,17,8.159401
15.0,15,8.209207
10.0,10,8.242411
18.0,18,8.299053
49.0,49,12.008138
15.0,15,12.055991
66.0,66,12.287442
33.0,33,12.394868
12.0,12,12.435884
21.0,21,12.505222
14.0,14,12.551121
34.0,34,12.6605
51.0,51,12.825543
15.0,15,12.874373
17.0,17,12.931991
20.0,20,12.997423
53.0,53,13.209342
45.0,45,13.355831
42.0,42,13.49353
40.0,40,13.624393
23.0,23,13.70545
31.0,31,13.805062
33.0,33,13.913463
13.0,13,13.955456
24.0,24,14.039443
27.0,27,14.129289
18.0,18,14.187884
26.0,26,14.278708
27.0,27,14.371485
20.0,20,14.435938
52.0,52,14.607818
37.0,37,14.731845
34.0,34,14.841222
18.0,18,14.914467
17.0,17,14.970132
27.0,27,15.059002
11.0,11,15.096112
45.0,45,15.242601
20.0,20,15.308032
22.0,22,15.379323
51.0,51,15.541437
36.0,36,15.66351
29.0,29,15.759216
45.0,45,15.903751
14.0,14,15.963324
50.0,50,16.135203
48.0,48,16.318802
12.0,12,16.358842
25.0,25,16.440875
9.0,9,16.470173
27.0,27,16.559043
56.0,56,16.750454
45.0,45,16.895966
8.0,8,16.922333
46.0,46,17.070776
17.0,17,17.127417
35.0,35,17.243631
72.0,72,17.491685
19.0,19,17.555164
29.0,29,17.649893
89.0,89,17.962401
15.0,15,18.02295
44.0,44,18.176274
50.0,50,18.355966
58.0,58,18.573745
58.0,58,18.765157
74.0,74,22.550416
52.0,52,22.711553
51.0,51,22.92152
44.0,44,23.066055
29.0,29,23.160785
57.0,57,23.346336
73.0,73,23.614898
24.0,24,23.694002
56.0,56,23.871741
88.0,88,24.17546
23.0,23,24.263353
48.0,48,24.420585
59.0,59,24.618831
18.0,18,24.674497
56.0,56,24.880558
52.0,52,25.048531
43.0,43,25.196972
81.0,81,25.481159
76.0,76,25.731167
70.0,70,25.98215
47.0,47,26.135474
35.0,35,26.260487
75.0,75,26.517322
45.0,45,26.663809
33.0,33,26.77514
67.0,67,27.004639
43.0,43,27.152103
33.0,33,27.266364
60.0,60,27.478284
11.0,11,27.514418
80.0,80,27.794699
62.0,62,28.022244
32.0,32,28.136505
23.0,23,28.210726
107.0,107,28.606245
90.0,90,28.949027
29.0,29,29.057428
41.0,41,29.207823
30.0,30,29.307435
41.0,41,32.922768
31.0,31,33.05363
107.0,107,33.401296
75.0,75,33.663999
51.0,51,33.863223
47.0,47,34.016547
81.0,81,34.307571
47.0,47,34.466755
57.0,57,34.653283
108.0,108,35.024387
110.0,110,35.389631
102.0,102,35.781244
68.0,68,36.001953
100.0,100,36.344736
54.0,54,36.527358
33.0,33,36.636736
178.0,178,37.239291
28.0,28,37.338903
110.0,110,37.71196
76.0,76,37.982475
130.0,130,38.413151
82.0,82,38.703198
55.0,55,38.883868
22.0,22,38.964925
133.0,133,39.407319
89.0,89,39.69346
77.0,77,43.439655
92.0,92,43.760952
100.0,100,44.103735
269.0,269,45.00708
107.0,107,45.391856
134.0,134,45.838157
81.0,81,46.126251
119.0,119,46.529583
171.0,171,47.106746
123.0,123,47.522773
118.0,118,47.956378
120.0,120,48.363616
121.0,121,48.810894
98.0,98,49.167349
110.0,110,49.545289
159.0,159,50.063858
98.0,98,50.397851
100.0,100,54.230963
116.0,116,54.607926
156.0,156,55.133331
98.0,98,55.459512
176.0,176,56.039605
99.0,99,56.380435
101.0,101,56.722241
90.0,90,57.055258
86.0,86,57.339446
107.0,107,57.692971
31.0,31,57.800395
127.0,127,58.255486
91.0,91,58.576784
176.0,176,59.227192
114.0,114,59.630523
115.0,115,60.013346
128.0,128,60.443045
147.0,147,60.949895
105.0,105,64.771288
99.0,99,65.110164
104.0,104,65.499823
106.0,106,65.87581
101.0,101,66.214686
88.0,88,66.514499
100.0,100,66.87193
117.0,117,67.254753
86.0,86,67.554566
87.0,87,67.873911
137.0,137,68.349509
139.0,139,68.855383
132.0,132,69.320239
97.0,97,69.641537
105.0,105,70.007758
95.0,95,70.325149
76.0,76,70.591758
118.0,118,70.984347
89.0,89,71.287089
89.0,89,75.024495
115.0,115,75.422944
128.0,128,75.84776
105.0,105,76.212028
127.0,127,76.638797
93.0,93,76.951306
131.0,131,77.412256
96.0,96,77.735507
106.0,106,78.098798
102.0,102,78.485527
125.0,125,78.91718
86.0,86,79.215039
101.0,101,79.57247
98.0,98,79.899628
174.0,174,80.509996
103.0,103,80.891842
100.0,100,81.251227
116.0,116,81.664325
99.0,99,82.005154
98.0,98,85.806038
96.0,96,86.121476
109.0,109,86.513088
96.0,96,86.850988
113.0,113,87.227952
105.0,105,87.580501
123.0,123,88.00141
93.0,93,88.343216
101.0,101,88.680139
129.0,129,89.134253
104.0,104,89.506333
116.0,116,89.890133
109.0,109,90.251471
95.0,95,90.583511
98.0,98,90.917505
113.0,113,91.30521
113.0,113,91.705612
112.0,112,92.089412
98.0,98,92.430244
131.0,131,96.328784
114.0,114,96.721374
107.0,107,97.10322
110.0,110,97.486042
113.0,113,97.867888
110.0,110,98.250711
115.0,115,98.651113
143.0,143,99.138431
96.0,96,99.474377
103.0,103,99.871849
106.0,106,100.224398
109.0,109,100.603314
104.0,104,100.94805
115.0,115,101.347475
127.0,127,101.777174
125.0,125,102.201014
144.0,144,102.71177
111.0,111,103.105335
119.0,119,106.90036
128.0,128,107.332989
129.0,129,107.817377
131.0,131,108.289069
115.0,115,108.708026
104.0,104,109.053739
107.0,107,109.453164
128.0,128,109.873096
122.0,122,110.279357
102.0,102,110.636789
104.0,104,110.984455
117.0,117,111.401459
103.0,103,111.748148
133.0,133,112.252067
113.0,113,112.638797
125.0,125,113.049941
146.0,146,113.547024
132.0,132,117.431895
133.0,133,117.876244
123.0,123,118.290317
131.0,131,118.786424
112.0,112,119.17413
99.0,99,119.524725
118.0,118,119.912431
116.0,116,120.305021
118.0,118,120.721047
113.0,113,121.106801
119.0,119,121.52478
143.0,143,122.039442
131.0,131,122.514065
144.0,144,123.001382
127.0,127,123.442801
114.0,114,123.833436
126.0,126,127.700729
135.0,135,128.161679
147.0,147,128.657785
134.0,134,129.100181
130.0,130,129.553319
127.0,127,129.985947
137.0,137,130.446897
144.0,144,130.927379
158.0,158,131.483058
136.0,136,131.940101
144.0,144,132.441092
137.0,137,132.910831
141.0,141,133.38057
132.0,132,133.829801
123.0,123,134.241922
146.0,146,138.212733
201.0,201,138.914901
146.0,146,139.430539
195.0,195,140.082901
162.0,162,140.649322
125.0,125,141.098553
156.0,156,141.64349
153.0,153,142.186473
144.0,144,142.708948
125.0,125,143.171851
162.0,162,143.701162
141.0,141,144.18848
135.0,135,144.639664
173.0,173,145.225618
171.0,171,149.260884
185.0,185,149.910315
179.0,179,150.501151
192.0,192,151.126169
193.0,193,151.801968
183.0,183,152.459213
177.0,177,153.099855
225.0,225,153.849875
203.0,203,154.571574
241.0,241,155.405581
155.0,155,159.393972
340.0,340,160.54244
327.0,327,161.709463
208.0,208,162.42921
410.0,410,163.818896
266.0,266,164.730053
333.0,333,165.871685
812.0,812,172.134551
230.0,230,172.950002
462.0,462,174.541843
296.0,296,175.564331
508.0,508,180.806661
417.0,417,182.247129
273.0,273,183.190515
416.0,416,184.653445
509.0,509,186.426931
298.0,298,190.927052
254.0,254,191.789381
218.0,218,192.528659
288.0,288,193.557007
292.0,292,194.521877
205.0,205,195.215256
205.0,205,195.912539
192.0,192,196.568808
271.0,271,197.523911
325.0,325,202.204703
162.0,162,202.768194
185.0,185,203.393211
183.0,183,204.016275
218.0,218,204.82489
265.0,265,205.689172
209.0,209,206.423567
235.0,235,207.224371
179.0,179,207.849387
216.0,216,212.023328
164.0,164,212.615141
168.0,168,213.205977
158.0,158,213.718687
219.0,219,214.449175
183.0,183,215.081028
173.0,173,215.673818
149.0,149,216.156253
192.0,192,216.807637
205.0,205,217.480507
168.0,168,218.098688
151.0,151,218.594795
174.0,174,222.729673
163.0,163,223.329298
193.0,193,223.992402
178.0,178,224.584215
148.0,148,225.073486
188.0,188,225.737567
211.0,211,226.440712
160.0,160,226.963186
165.0,165,227.486638
219.0,219,228.223963
164.0,164,228.754251
223.0,223,233.058078
219.0,219,233.83056
188.0,188,234.464366
221.0,221,235.200714
200.0,200,235.896046
147.0,147,236.395083
171.0,171,236.949785
156.0,156,237.47226
151.0,151,237.994735
154.0,154,238.51721
206.0,206,239.213518
149.0,149,239.724274
210.0,210,243.923607
149.0,149,244.43241
166.0,166,245.041801
156.0,156,245.544745
224.0,224,246.267422
160.0,160,246.788919
169.0,169,247.366084
182.0,182,248.025281
163.0,163,248.58682
154.0,154,249.108318
185.0,185,249.737241
181.0,181,253.921926
164.0,164,254.486393
154.0,154,254.984454
830.0,830,257.84293
162.0,162,258.394703
155.0,155,258.922061
168.0,168,259.530476
181.0,181,260.150609
155.0,155,260.712148
172.0,172,264.855816
179.0,179,265.503294
183.0,183,266.09706
159.0,159,266.631254
174.0,174,267.208418
191.0,191,267.82367
168.0,168,268.378371
185.0,185,269.007295
155.0,155,269.552232
196.0,196,270.225102
173.0,173,270.824727
218.0,218,275.066053
243.0,243,275.872716
190.0,190,276.491873
216.0,216,277.231151
1000.0,1000,280.623821
201.0,201,281.32599
180.0,180,285.37981
186.0,186,285.986271
206.0,206,286.696251
596.0,596,288.741229
1000.0,1000,292.094835
1000.0,1000,298.991507
1000.0,1000,302.46914
1000.0,1000,309.333584
1000.0,1000,312.86786
1000.0,1000,319.669802
1000.0,1000,323.092747
1000.0,1000,329.993324
1000.0,1000,333.465098
1000.0,1000,340.280713
1000.0,1000,343.728072
1000.0,1000,350.586656
1000.0,1000,354.112143
707.0,707,359.942379
1000.0,1000,363.525483
1000.0,1000,370.451454
1000.0,1000,373.840216
1000.0,1000,380.79353
1000.0,1000,384.191083
1000.0,1000,391.049667
1000.0,1000,394.468705
1000.0,1000,401.293109
1000.0,1000,404.793204
668.0,668,407.138971
1000.0,1000,414.140137
1000.0,1000,417.624607
1000.0,1000,424.459754
1000.0,1000,427.81922
1000.0,1000,434.703195
1000.0,1000,438.084146
1000.0,1000,444.984724
1000.0,1000,448.318799
1000.0,1000,455.253558
1000.0,1000,458.895257
1000.0,1000,465.831969
1000.0,1000,469.220732
1000.0,1000,476.094943
1000.0,1000,479.434877
1000.0,1000,486.291508
1000.0,1000,489.715429
1000.0,1000,496.616007
1000.0,1000,500.020396
1000.0,1000,506.968827
1000.0,1000,510.386889
1000.0,1000,517.313834
188.0,188,517.923226
811.0,811,520.634236
636.0,636,522.771013
1000.0,1000,529.612995
1000.0,1000,533.059378
1000.0,1000,539.934564
1000.0,1000,543.281335
1000.0,1000,550.052026
755.0,755,552.700536
1000.0,1000,559.483923
1000.0,1000,562.99183
1000.0,1000,569.907057
528.0,528,571.749881
680.0,680,574.056584
805.0,805,580.322378
417.0,417,581.818513
322.0,322,582.937684
680.0,680,585.210206
431.0,431,590.145888
1000.0,1000,593.662584
327.0,327,594.737808
523.0,523,599.941075
1000.0,1000,603.390387
803.0,803,606.108234
1000.0,1000,612.934591
1000.0,1000,616.338004
1000.0,1000,623.166314
1000.0,1000,626.57168
1000.0,1000,633.483977
1000.0,1000,636.896179
1000.0,1000,643.750857
1000.0,1000,647.163059
1000.0,1000,654.006994
318.0,318,655.07343
588.0,588,657.121336
601.0,601,662.561914
1000.0,1000,665.904778
1000.0,1000,672.878601
1000.0,1000,676.31424
1000.0,1000,679.844609
1000.0,1000,686.709054
1000.0,1000,690.134927
1000.0,1000,697.00523
995.0,995,700.335399
1000.0,1000,707.269181
1000.0,1000,710.575911
1000.0,1000,717.465746
1000.0,1000,720.839861
1000.0,1000,727.76876
1000.0,1000,731.303035
1000.0,1000,738.245606
1000.0,1000,741.657809
1000.0,1000,748.569129
1000.0,1000,751.959846
1000.0,1000,758.82722
1000.0,1000,762.269696
1000.0,1000,769.143905
1000.0,1000,772.521927
1000.0,1000,779.492819
1000.0,1000,782.838613
1000.0,1000,789.680596
1000.0,1000,793.015646
1000.0,1000,799.997281
1000.0,1000,803.440734
1000.0,1000,810.349124
1000.0,1000,813.786718
1000.0,1000,820.693155
1000.0,1000,824.176648
1000.0,1000,830.949293
1000.0,1000,834.415207
1000.0,1000,841.181015
1000.0,1000,844.605913
1000.0,1000,851.483054
1000.0,1000,854.877676
1000.0,1000,861.711845
1000.0,1000,865.084008
1000.0,1000,872.027555
1000.0,1000,875.409483
1000.0,1000,882.460455
1000.0,1000,885.819924
1000.0,1000,889.207708
1000.0,1000,896.066293
1000.0,1000,899.528301
