#{"t_start": 1604340718.6658535, "env_id": "SparseMountainCar-v0"}
r,l,t
0,200,3.420117
0,200,4.044686
0,200,15.806407
0,200,16.419966
0,200,17.045536
0,200,21.554646
0,200,22.179215
0,200,26.670309
0,200,27.292877
0,200,27.931458
0,200,32.438567
0,200,33.064137
0,200,37.693357
0,200,38.313922
0,200,38.966518
0,200,43.554699
0,200,44.209296
0,200,48.718406
0,200,49.350983
0,200,49.994569
0,200,54.642806
0,200,55.264372
0,200,55.88694
0,200,60.383038
0,200,61.016616
0,200,65.547745
0,200,66.190331
0,200,66.839923
4.43,173,71.297987
0,200,71.917552
0,200,76.434669
0,200,77.07225
0,200,77.703826
5.06,166,82.142872
0,200,82.77745
0,200,83.40302
0,200,87.895115
4.25,175,88.440612
0,200,92.975746
3.98,178,93.534255
0,200,94.163829
0,200,98.682948
5.51,161,99.187408
0,200,99.810977
6.14,154,104.217993
0,200,104.854573
5.51,161,105.356031
5.42,162,109.743029
5.78,158,110.238481
0,200,110.870056
6.14,154,115.259058
5.6,160,115.754508
0,200,116.380079
5.96,156,120.749061
6.41,151,121.227497
6.23,153,121.718946
5.87,157,126.169001
6.23,153,126.640431
6.59,149,127.12187
6.95,145,131.486849
0,200,132.119426
6.23,153,132.597861
6.68,148,133.064286
6.14,154,137.454288
6.5,150,137.941732
0,200,138.570305
4.7,170,142.983327
6.23,153,143.456759
4.7,170,143.98524
6.77,147,148.389255
5.69,159,148.898719
0,200,149.524289
5.42,162,153.930305
6.14,154,154.411744
6.68,148,154.882173
6.77,147,159.240146
6.32,152,159.756616
5.42,162,160.301112
6.41,151,164.713134
4.43,173,165.261634
6.86,146,165.71905
6.23,153,166.19949
6.86,146,170.522429
0,200,171.157007
6.32,152,171.632441
7.04,144,175.975399
6.5,150,176.456838
6.23,153,176.934273
5.87,157,181.375321
5.24,164,181.903803
6.14,154,182.401257
6.05,155,186.807272
6.86,146,187.2757
6.59,149,187.753135
6.86,146,188.213554
5.69,159,192.618569
6.59,149,193.097006
6.14,154,193.577444
6.5,150,197.934414
5.87,157,198.432869
6.32,152,198.914308
6.14,154,199.400751
6.32,152,203.760726
6.23,153,204.240162
2.09,199,204.877743
5.87,157,209.281758
6.95,145,209.738173
7.04,144,210.192588
6.14,154,214.598604
4.43,173,215.143101
7.04,144,215.588506
8.12,132,219.914449
6.77,147,220.387881
6.77,147,220.857309
2.72,192,221.460859
6.05,155,225.844855
0,200,226.47543
6.77,147,226.941855
5.96,156,231.337862
6.05,155,231.821302
5.78,158,232.316754
7.13,143,236.65671
6.59,149,237.129141
6.68,148,237.608577
7.13,143,238.064993
6.68,148,242.429972
6.05,155,242.967462
6.68,148,243.452904
6.14,154,247.875936
7.76,136,248.307329
6.77,147,248.80178
6.5,150,253.142736
7.04,144,253.605158
3.08,188,254.189692
7.04,144,254.639101
6.77,147,258.991067
6.14,154,259.467502
6.59,149,259.936929
6.59,149,264.277886
6.59,149,264.745312
8.48,128,265.143675
6.86,146,265.614104
5.15,165,270.037136
6.32,152,270.510567
3.17,187,271.109113
5.33,163,275.500115
6.77,147,275.977551
6.5,150,276.440973
5.78,158,280.82597
6.41,151,281.303407
6.23,153,281.785844
8.75,125,282.181205
8.57,127,286.479122
5.78,158,286.974574
6.32,152,287.444002
9.38,118,297.952581
7.13,143,298.426012
6.68,148,298.89544
9.47,117,299.262775
9.74,114,303.518654
11.72,92,303.802913
9.65,115,304.164242
6.32,152,304.640676
9.29,119,308.89055
9.11,121,309.277905
11.72,92,309.562163
7.58,138,310.006568
12.08,88,310.274813
9.83,113,314.524685
9.29,119,314.894022
11.36,96,315.193295
6.77,147,315.65972
8.12,132,319.964646
6.68,148,320.422061
9.65,115,320.791398
9.47,117,321.153728
11.99,89,321.425976
5.87,157,325.808971
11.9,90,326.088225
9.56,116,326.449555
9.02,122,326.828901
8.48,128,331.109803
6.23,153,331.583234
4.34,174,332.131734
6.23,153,336.50372
4.88,168,337.02019
9.11,121,337.391529
9.29,119,337.806907
4.61,171,342.318019
5.42,162,342.823481
5.78,158,343.31793
9.65,115,347.593828
5.6,160,348.086277
9.56,116,348.458616
9.2,120,348.849973
9.47,117,353.065815
9.29,119,353.459174
5.87,157,353.962633
8.57,127,354.365
9.56,116,358.619878
5.42,162,359.138351
7.4,140,359.577753
8.3,130,359.989126
7.4,140,364.331084
9.56,116,364.694415
9.65,115,365.049739
8.03,133,365.464116
6.23,153,369.877138
10.1,110,370.221453
6.59,149,370.685876
8.75,125,371.086241
6.95,145,375.449218
3.62,182,376.037754
9.83,113,376.411095
5.78,158,381.162426
8.93,123,381.658878
8.75,125,382.096277
9.92,112,382.459608
9.65,115,386.805569
11.54,94,387.173905
11.0,100,387.537236
9.65,115,387.966627
6.59,149,388.522134
9.47,117,393.729335
9.47,117,394.212747
9.29,119,394.701043
6.59,149,395.300671
5.24,164,400.812881
9.47,117,401.333911
9.74,114,401.885809
11.45,95,402.297488
9.92,112,407.560225
10.1,110,408.048052
8.75,125,408.582758
9.56,116,409.146854
9.74,114,414.822282
9.74,114,415.294953
9.29,119,415.85458
10.91,101,416.293109
9.2,120,416.801524
9.74,114,421.525391
11.0,100,421.937552
9.92,112,422.364402
9.11,121,422.832698
5.96,156,427.597798
5.42,162,428.173011
8.75,125,428.624197
9.47,117,429.048038
9.29,119,433.502275
9.74,114,433.897794
9.29,119,434.307963
9.56,116,434.722038
9.38,118,439.113774
8.57,127,439.557147
9.47,117,439.971222
9.65,115,440.357952
4.52,172,445.658896
11.45,95,446.042696
12.26,86,446.367901
9.65,115,446.77514
9.2,120,447.203864
9.74,114,451.659078
9.47,117,452.062411
11.0,100,452.407148
4.61,171,453.150335
9.74,114,457.686605
8.66,126,458.127049
11.9,90,458.434675
9.83,113,458.851681
12.26,86,459.168096
9.56,116,463.79812
5.33,163,464.360637
8.57,127,464.822565
9.56,116,465.231757
9.74,114,469.651814
12.08,88,469.961394
11.54,94,470.284646
9.47,117,470.686025
9.02,122,471.115726
11.09,99,475.446913
9.38,118,475.849269
9.29,119,476.258461
9.83,113,476.642262
9.74,114,481.037903
9.11,121,481.475416
9.65,115,481.86703
9.2,120,482.277199
9.74,114,482.669789
9.65,115,487.059571
9.29,119,487.470716
9.56,116,487.868189
9.47,117,488.270545
9.92,112,492.611498
6.5,150,493.114443
9.47,117,493.51387
3.26,186,494.145725
9.65,115,498.50035
9.56,116,498.909542
9.74,114,499.303108
9.83,113,499.686909
9.74,114,504.081574
5.87,157,504.631396
9.47,117,505.049377
5.87,157,505.606035
10.1,110,510.005583
9.83,113,510.412822
11.36,96,510.746817
9.47,117,511.150149
6.77,147,515.672748
9.29,119,516.110261
11.81,91,516.415934
9.92,112,516.800712
9.83,113,517.19428
9.56,116,521.514723
9.83,113,521.915125
9.74,114,522.302833
11.9,90,522.605576
11.36,96,522.943477
6.68,148,527.4192
5.87,157,527.949489
9.56,116,528.354775
6.05,155,532.901788
10.91,101,533.244573
5.33,163,533.80416
9.92,112,534.175265
9.47,117,538.538679
9.83,113,538.924433
9.29,119,539.329719
5.42,162,539.873681
8.3,130,544.342567
9.74,114,544.739064
9.47,117,545.158998
9.74,114,545.56526
9.92,112,545.949061
3.98,178,550.52049
9.74,114,550.902337
5.24,164,551.478527
11.9,90,555.808737
11.09,99,556.145661
9.56,116,556.550947
9.29,119,556.961116
4.34,174,561.528638
9.02,122,561.93783
9.74,114,562.33042
6.23,153,562.861686
9.2,120,567.221194
10.01,111,567.603041
9.74,114,567.997585
9.74,114,568.379432
11.27,97,568.729053
11.09,99,573.116881
12.26,86,573.416696
10.37,107,573.785847
6.59,149,574.310277
9.74,114,574.70482
9.38,118,579.077024
5.69,159,579.618056
9.83,113,579.997951
9.56,116,580.397377
9.83,113,584.777393
9.11,121,585.194398
