#{"t_start": 1602622940.1371272, "env_id": "InvertedPendulumPyBulletEnv-v0"}
r,l,t
14.0,14,1.47534
59.0,59,1.689534
10.0,10,1.723565
24.0,24,1.804639
30.0,30,1.907732
15.0,15,1.958779
26.0,26,2.051864
32.0,32,2.167969
24.0,24,2.261053
16.0,16,2.315103
18.0,18,2.377159
18.0,18,2.443219
25.0,25,2.529297
27.0,27,2.614374
11.0,11,2.649407
36.0,36,2.76351
28.0,28,2.860598
14.0,14,2.909643
15.0,15,2.958687
48.0,48,3.135848
19.0,19,3.202908
33.0,33,3.306002
14.0,14,3.352044
34.0,34,3.473154
37.0,37,3.604273
23.0,23,3.677339
23.0,23,3.754409
27.0,27,3.839487
21.0,21,3.918559
16.0,16,3.970606
33.0,33,4.076702
25.0,25,4.158777
24.0,24,4.234845
20.0,20,4.299905
80.0,80,4.560141
12.0,12,4.597175
13.0,13,4.639213
21.0,21,4.711278
36.0,36,4.846401
27.0,27,4.943489
18.0,18,5.010551
11.0,11,5.046584
35.0,35,5.167693
25.0,25,5.247766
20.0,20,5.314827
18.0,18,5.381887
22.0,22,5.459958
14.0,14,5.507001
12.0,12,5.544034
74.0,74,5.769239
19.0,19,5.831296
32.0,32,5.932387
11.0,11,5.96842
19.0,19,6.029476
19.0,19,6.092532
22.0,22,6.162596
25.0,25,6.244671
37.0,37,6.37579
21.0,21,6.442851
27.0,27,6.530931
11.0,11,6.569966
43.0,43,6.709093
25.0,25,6.791167
16.0,16,6.850221
16.0,16,6.900266
55.0,55,7.093443
20.0,20,7.1575
27.0,27,7.244579
8.0,8,7.272604
28.0,28,7.362686
26.0,26,7.446763
23.0,23,7.521831
26.0,26,7.605907
44.0,44,7.747035
35.0,35,7.860138
17.0,17,7.914187
15.0,15,7.963233
16.0,16,8.014278
18.0,18,8.073332
10.0,10,8.106362
17.0,17,8.160411
15.0,15,8.209455
10.0,10,8.247489
18.0,18,8.305542
33.0,33,45.151003
19.0,19,45.216062
36.0,36,45.339174
27.0,27,45.427254
21.0,21,45.494315
43.0,43,45.649457
54.0,54,45.831622
54.0,54,46.008782
28.0,28,46.108873
50.0,50,46.272021
45.0,45,46.418154
45.0,45,46.561284
53.0,53,46.730437
20.0,20,46.812512
42.0,42,46.952639
54.0,54,47.127798
27.0,27,47.221883
47.0,47,47.373021
38.0,38,47.49313
31.0,31,47.59222
20.0,20,47.65828
20.0,20,47.723339
22.0,22,47.798408
30.0,30,47.913512
32.0,32,48.016605
85.0,85,48.291856
98.0,98,48.610144
11.0,11,48.646177
74.0,74,48.905412
21.0,21,48.975476
53.0,53,49.146632
33.0,33,49.250726
19.0,19,49.30978
19.0,19,49.372838
13.0,13,49.412874
27.0,27,49.512964
12.0,12,49.550999
18.0,18,49.614056
22.0,22,49.685121
38.0,38,49.814238
23.0,23,49.909325
32.0,32,50.011417
51.0,51,50.185575
21.0,21,50.253637
14.0,14,50.301681
21.0,21,50.373746
13.0,13,50.415786
33.0,33,50.523882
45.0,45,50.683027
9.0,9,50.712053
57.0,57,50.899223
22.0,22,50.970288
27.0,27,51.062371
19.0,19,51.125429
11.0,11,51.164464
24.0,24,51.243536
52.0,52,51.414691
23.0,23,51.487758
24.0,24,51.568831
20.0,20,51.634892
26.0,26,51.724973
34.0,34,51.835073
63.0,63,88.454328
25.0,25,88.538405
51.0,51,88.715566
42.0,42,88.862699
38.0,38,88.999824
10.0,10,89.031853
25.0,25,89.130943
50.0,50,89.296093
51.0,51,89.459241
67.0,67,89.678441
30.0,30,89.775529
37.0,37,89.897639
26.0,26,89.981715
61.0,61,90.1849
37.0,37,90.301005
91.0,91,90.59227
90.0,90,90.884536
48.0,48,91.050686
80.0,80,91.304918
41.0,41,91.440039
77.0,77,91.698274
94.0,94,92.01256
20.0,20,92.075617
12.0,12,92.112651
43.0,43,92.25478
136.0,136,92.693178
24.0,24,92.769247
96.0,96,93.08153
61.0,61,93.281712
70.0,70,93.507918
94.0,94,93.841221
107.0,107,94.27061
64.0,64,94.529846
86.0,86,94.854141
78.0,78,95.155414
90.0,90,131.972849
49.0,49,132.149009
65.0,65,132.365206
131.0,131,132.804604
108.0,108,133.176943
34.0,34,133.289044
69.0,69,133.513248
55.0,55,133.690408
118.0,118,134.100781
140.0,140,134.567205
100.0,100,134.910517
124.0,124,135.317887
25.0,25,135.402964
143.0,143,135.919433
169.0,169,136.475938
88.0,88,136.767203
114.0,114,137.145547
74.0,74,137.390769
118.0,118,137.78913
109.0,109,138.148457
104.0,104,138.484762
56.0,56,138.669931
185.0,185,175.886729
154.0,154,176.393189
214.0,214,177.085818
160.0,160,177.636317
170.0,170,178.20083
134.0,134,178.644233
187.0,187,179.280811
127.0,127,179.696188
188.0,188,180.334768
29.0,29,180.435859
115.0,115,180.803194
211.0,211,181.532856
120.0,120,181.96725
108.0,108,219.081955
108.0,108,219.432273
263.0,263,220.312073
122.0,122,220.723446
223.0,223,221.484137
202.0,202,222.168759
193.0,193,222.829359
198.0,198,223.517984
300.0,300,224.577947
256.0,256,225.53982
232.0,232,262.977819
187.0,187,263.596381
420.0,420,265.014675
507.0,507,266.731228
132.0,132,267.170626
377.0,377,268.40775
379.0,379,306.357213
278.0,278,307.286057
643.0,643,309.439012
186.0,186,310.058575
139.0,139,310.530003
259.0,259,311.408801
312.0,312,312.499792
631.0,631,351.232967
162.0,162,351.76445
503.0,503,353.404939
605.0,605,355.42077
552.0,552,393.857676
444.0,444,395.338019
228.0,228,396.091704
480.0,480,397.716179
450.0,450,399.18151
1000.0,1000,439.048715
1000.0,1000,442.452806
328.0,328,450.672271
1000.0,1000,453.813123
357.0,357,454.965169
745.0,745,464.485815
386.0,386,465.692911
646.0,646,467.773801
284.0,284,468.66361
1000.0,1000,479.006001
910.0,910,481.943669
460.0,460,483.415005
345.0,345,491.738564
406.0,406,493.025733
406.0,406,494.304895
583.0,583,496.17159
284.0,284,497.113446
904.0,904,507.14956
308.0,308,508.108431
177.0,177,508.663935
411.0,411,509.972123
213.0,213,510.646736
284.0,284,511.541548
287.0,287,519.690949
1000.0,1000,522.899863
377.0,377,524.097951
933.0,933,534.303219
308.0,308,535.286112
1000.0,1000,538.518046
662.0,662,547.791468
587.0,587,549.675179
582.0,582,551.532866
453.0,453,552.966167
853.0,853,562.879169
1000.0,1000,566.098093
1000.0,1000,576.539576
750.0,750,578.926743
348.0,348,580.03575
312.0,312,588.164132
1000.0,1000,591.41108
1000.0,1000,601.810524
1000.0,1000,605.004425
1000.0,1000,615.460921
766.0,766,618.007233
1000.0,1000,621.213145
1000.0,1000,631.535519
1000.0,1000,634.709401
1000.0,1000,645.088827
1000.0,1000,648.390826
1000.0,1000,658.797276
1000.0,1000,661.983169
1000.0,1000,672.304542
1000.0,1000,675.519462
1000.0,1000,685.852846
1000.0,1000,689.081779
1000.0,1000,699.389139
1000.0,1000,702.63809
1000.0,1000,712.985486
1000.0,1000,716.182389
1000.0,1000,726.546802
1000.0,1000,729.811767
1000.0,1000,740.216216
1000.0,1000,743.489188
1000.0,1000,753.924664
568.0,568,755.753325
1000.0,1000,758.973249
1000.0,1000,769.334659
1000.0,1000,772.519551
1000.0,1000,782.902981
1000.0,1000,786.182959
