#{"t_start": 1603153785.7497623, "env_id": "InvertedPendulumPyBulletEnv-v0"}
r,l,t
8.0,8,1.39427
11.0,11,1.427299
13.0,13,1.466335
23.0,23,1.539402
9.0,9,1.569429
7.0,7,1.591449
7.0,7,1.612468
15.0,15,1.657509
11.0,11,1.690539
28.0,28,1.775616
9.0,9,1.801641
16.0,16,1.850685
22.0,22,1.917746
7.0,7,1.938766
9.0,9,1.965789
15.0,15,2.011832
13.0,13,2.051868
20.0,20,2.111923
14.0,14,2.154962
17.0,17,2.206008
12.0,12,2.242041
7.0,7,2.264061
23.0,23,2.337127
8.0,8,2.36115
8.0,8,2.385171
17.0,17,2.437219
8.0,8,2.46124
13.0,13,2.500276
10.0,10,2.530303
14.0,14,2.572342
18.0,18,2.626391
12.0,12,2.662423
9.0,9,2.689448
9.0,9,2.717474
12.0,12,2.753507
12.0,12,2.789539
11.0,11,2.82257
13.0,13,2.861605
19.0,19,2.919658
16.0,16,2.967702
7.0,7,2.989722
16.0,16,3.039767
9.0,9,3.067793
12.0,12,3.104827
13.0,13,3.143862
7.0,7,3.167884
9.0,9,3.203917
9.0,9,3.231942
8.0,8,3.255964
11.0,11,3.288994
11.0,11,3.322024
10.0,10,3.353052
10.0,10,3.38308
26.0,26,3.465155
15.0,15,3.510195
6.0,6,3.528212
13.0,13,3.567248
7.0,7,3.589267
21.0,21,3.652325
7.0,7,3.672343
16.0,16,3.720387
6.0,6,3.738403
11.0,11,3.771433
13.0,13,3.810469
14.0,14,3.852507
13.0,13,3.889542
19.0,19,3.944591
7.0,7,3.96561
9.0,9,3.992634
16.0,16,4.04168
9.0,9,4.068704
13.0,13,4.109742
11.0,11,4.142771
10.0,10,4.172799
12.0,12,4.210833
7.0,7,4.231853
12.0,12,4.267886
10.0,10,4.298913
27.0,27,4.379987
9.0,9,4.408013
26.0,26,4.489087
7.0,7,4.513109
8.0,8,4.537131
8.0,8,4.561152
15.0,15,4.606193
8.0,8,4.630215
10.0,10,4.659241
7.0,7,4.680261
10.0,10,4.710288
9.0,9,4.737313
10.0,10,4.768341
8.0,8,4.792362
14.0,14,4.834401
10.0,10,4.864428
8.0,8,4.887449
13.0,13,4.927486
20.0,20,4.986539
12.0,12,5.023573
7.0,7,5.045594
20.0,20,5.105648
19.0,19,5.163702
24.0,24,5.236767
15.0,15,5.282809
19.0,19,5.342864
8.0,8,5.367887
10.0,10,5.397914
7.0,7,5.418934
10.0,10,5.44896
11.0,11,5.480989
11.0,11,5.515021
13.0,13,5.554056
7.0,7,5.575076
9.0,9,5.6021
7.0,7,5.623119
17.0,17,5.675166
17.0,17,5.726213
10.0,10,5.75624
12.0,12,5.795276
16.0,16,5.844321
14.0,14,5.886359
11.0,11,5.92039
17.0,17,5.971436
13.0,13,6.011473
21.0,21,6.077533
11.0,11,6.111564
13.0,13,6.1516
20.0,20,6.211655
21.0,21,6.274712
15.0,15,6.322756
18.0,18,6.376805
10.0,10,6.405832
11.0,11,6.438862
12.0,12,6.475896
9.0,9,6.501919
7.0,7,6.520937
27.0,27,6.600009
7.0,7,6.622029
10.0,10,6.652056
7.0,7,6.671073
15.0,15,6.716114
12.0,12,6.757152
21.0,21,6.824213
9.0,9,6.851238
24.0,24,6.929308
11.0,11,6.962338
15.0,15,7.00838
10.0,10,7.038408
9.0,9,7.066433
9.0,9,7.093458
9.0,9,7.120483
13.0,13,7.160519
7.0,7,7.181538
9.0,9,7.215569
11.0,11,7.248599
13.0,13,7.287634
7.0,7,7.309655
6.0,6,7.327671
9.0,9,7.354695
7.0,7,7.375715
10.0,10,7.406743
8.0,8,7.430765
11.0,11,7.464796
14.0,14,7.505833
10.0,10,7.535861
9.0,9,7.562885
9.0,9,7.58891
7.0,7,7.609928
15.0,15,19.429688
9.0,9,19.459716
15.0,15,19.504757
15.0,15,19.551801
14.0,14,19.59584
30.0,30,19.686922
30.0,30,19.778006
9.0,9,19.80503
9.0,9,19.831053
10.0,10,19.862082
15.0,15,19.907123
8.0,8,19.932146
22.0,22,19.999207
12.0,12,20.036241
11.0,11,20.06927
20.0,20,20.130326
17.0,17,20.18938
23.0,23,20.264449
28.0,28,20.348525
17.0,17,20.400572
12.0,12,20.436605
16.0,16,20.486651
9.0,9,20.513675
9.0,9,20.5407
10.0,10,20.57373
17.0,17,20.626778
11.0,11,20.659808
15.0,15,20.704849
15.0,15,20.750892
15.0,15,20.795932
30.0,30,20.888016
13.0,13,20.930054
11.0,11,20.963084
13.0,13,21.004122
51.0,51,21.163266
13.0,13,21.199299
13.0,13,21.238335
11.0,11,21.271365
13.0,13,21.311401
28.0,28,21.395478
9.0,9,21.424505
22.0,22,21.494568
12.0,12,21.532603
20.0,20,21.593658
23.0,23,21.665724
20.0,20,21.732786
11.0,11,21.765815
18.0,18,21.820865
10.0,10,21.851893
19.0,19,21.910947
12.0,12,21.947981
15.0,15,21.992021
19.0,19,22.050074
22.0,22,22.117135
11.0,11,22.151165
19.0,19,22.213223
11.0,11,22.247253
8.0,8,22.271275
7.0,7,22.293295
13.0,13,22.33233
17.0,17,22.383377
21.0,21,22.449437
14.0,14,22.497481
8.0,8,22.523505
8.0,8,22.549529
8.0,8,22.574551
12.0,12,22.611585
8.0,8,22.635607
20.0,20,22.696662
19.0,19,22.754715
16.0,16,22.802759
10.0,10,22.833787
12.0,12,22.868819
16.0,16,22.917864
10.0,10,22.948892
17.0,17,22.999939
32.0,32,23.098028
11.0,11,23.131058
16.0,16,23.180102
14.0,14,23.222141
19.0,19,23.284197
18.0,18,23.341249
15.0,15,23.386291
14.0,14,23.428329
12.0,12,23.464361
16.0,16,23.509402
15.0,15,23.556445
21.0,21,23.621504
9.0,9,23.64953
22.0,22,23.717592
21.0,21,23.785654
16.0,16,23.833698
12.0,12,23.878738
20.0,20,23.947801
8.0,8,23.970822
13.0,13,24.010859
34.0,34,24.116955
15.0,15,24.162997
23.0,23,24.23206
13.0,13,24.270095
9.0,9,24.299121
8.0,8,24.323143
8.0,8,24.348166
11.0,11,24.383198
18.0,18,24.439249
17.0,17,24.490295
13.0,13,24.529331
12.0,12,24.570368
20.0,20,24.632424
13.0,13,24.672462
25.0,25,24.752534
8.0,8,24.776556
7.0,7,24.798576
12.0,12,24.834609
18.0,18,24.889659
37.0,37,25.002762
13.0,13,25.042799
18.0,18,25.097848
11.0,11,25.130879
15.0,15,25.17692
19.0,19,25.234973
17.0,17,25.28602
10.0,10,25.322053
16.0,16,25.377103
17.0,17,25.42815
14.0,14,25.470187
10.0,10,25.500215
15.0,15,25.546257
8.0,8,25.570278
34.0,34,25.674374
14.0,14,25.717413
21.0,21,32.427521
21.0,21,32.49158
14.0,14,32.53562
13.0,13,32.575656
14.0,14,32.618695
21.0,21,32.682753
25.0,25,32.759823
78.0,78,33.001044
82.0,82,33.25027
33.0,33,33.351362
13.0,13,33.390399
19.0,19,33.44745
40.0,40,33.566558
24.0,24,33.638623
23.0,23,33.708688
31.0,31,33.802773
24.0,24,33.874838
16.0,16,33.924884
36.0,36,34.035985
12.0,12,34.07402
17.0,17,34.126067
64.0,64,34.317242
28.0,28,34.401318
26.0,26,34.479389
11.0,11,34.51342
15.0,15,34.55746
17.0,17,34.609508
18.0,18,34.664557
23.0,23,34.73362
25.0,25,34.811692
25.0,25,34.88676
21.0,21,34.95282
19.0,19,35.010873
20.0,20,35.072931
18.0,18,35.126979
46.0,46,35.267106
21.0,21,35.330164
18.0,18,35.384212
41.0,41,35.509327
19.0,19,35.566379
35.0,35,35.672475
30.0,30,35.762557
39.0,39,35.878663
12.0,12,35.914696
61.0,61,36.097863
31.0,31,36.191948
11.0,11,36.224979
8.0,8,36.246998
23.0,23,36.322066
38.0,38,36.439173
46.0,46,36.579301
61.0,61,36.761467
31.0,31,36.856553
17.0,17,36.907599
59.0,59,37.098774
16.0,16,37.147818
26.0,26,37.228892
31.0,31,37.322978
16.0,16,37.37002
38.0,38,37.485125
10.0,10,37.515153
39.0,39,37.632259
20.0,20,37.693315
21.0,21,37.75337
9.0,9,37.781395
23.0,23,37.850458
22.0,22,37.91852
23.0,23,37.987582
27.0,27,38.069658
26.0,26,38.14873
13.0,13,38.200778
9.0,9,38.234808
15.0,15,38.279849
33.0,33,38.37994
15.0,15,38.424982
18.0,18,38.483034
14.0,14,38.528075
20.0,20,38.596137
35.0,35,45.349284
21.0,21,45.411341
44.0,44,45.542461
86.0,86,45.801697
14.0,14,45.843735
49.0,49,45.987867
86.0,86,46.253108
