#{"t_start": 1603179164.9186916, "env_id": "InvertedPendulumPyBulletEnv-v0"}
r,l,t
32.0,32,1.445315
18.0,18,1.499365
14.0,14,1.542405
86.0,86,1.800639
16.0,16,1.848683
16.0,16,1.897727
64.0,64,2.089903
21.0,21,2.15296
58.0,58,2.330121
19.0,19,2.386173
62.0,62,2.576345
37.0,37,2.685445
63.0,63,2.875618
62.0,62,3.060786
56.0,56,3.233944
16.0,16,3.280987
19.0,19,3.33904
16.0,16,3.387083
26.0,26,3.463153
19.0,19,3.519204
82.0,82,3.772434
40.0,40,3.892543
22.0,22,3.958604
28.0,28,4.04268
17.0,17,4.099732
44.0,44,4.237858
21.0,21,4.300915
18.0,18,4.354965
20.0,20,4.418022
28.0,28,4.507103
58.0,58,4.682262
10.0,10,4.713291
46.0,46,4.852417
103.0,103,5.165703
14.0,14,5.207741
22.0,22,5.273802
30.0,30,5.361881
29.0,29,5.443956
24.0,24,5.512018
18.0,18,5.566067
13.0,13,5.605103
19.0,19,5.662154
16.0,16,5.709198
19.0,19,5.76725
11.0,11,5.799279
32.0,32,5.895367
38.0,38,6.011473
14.0,14,6.053511
11.0,11,6.08554
24.0,24,6.157606
45.0,45,6.292728
24.0,24,6.366796
16.0,16,6.41484
11.0,11,6.446869
16.0,16,6.494912
22.0,22,6.559972
27.0,27,6.640045
25.0,25,6.713111
19.0,19,6.770163
39.0,39,6.886269
30.0,30,6.98736
47.0,47,7.128489
17.0,17,7.179536
17.0,17,7.229581
17.0,17,7.289637
30.0,30,7.379718
14.0,14,7.421756
19.0,19,7.478809
19.0,19,7.535861
42.0,42,20.048251
24.0,24,20.120317
21.0,21,20.185376
22.0,22,20.251436
25.0,25,20.325504
74.0,74,20.543702
133.0,133,20.951073
42.0,42,21.076188
37.0,37,21.185286
48.0,48,21.329418
61.0,61,21.515587
20.0,20,21.574641
39.0,39,21.691747
58.0,58,21.863904
78.0,78,22.095114
15.0,15,22.139155
62.0,62,22.324323
93.0,93,22.59557
71.0,71,22.808764
39.0,39,22.92487
84.0,84,23.176098
34.0,34,23.27719
23.0,23,23.351258
73.0,73,23.571459
18.0,18,23.625508
67.0,67,23.82569
21.0,21,23.889749
19.0,19,23.943797
53.0,53,24.098939
47.0,47,24.238066
60.0,60,24.430241
19.0,19,24.487292
62.0,62,24.681469
52.0,52,24.849622
38.0,38,24.963726
59.0,59,25.14389
74.0,74,25.368094
35.0,35,25.473191
95.0,95,25.760452
31.0,31,25.854537
49.0,49,26.005675
156.0,156,32.984028
100.0,100,33.280297
18.0,18,33.334346
102.0,102,33.65664
31.0,31,33.748724
106.0,106,34.062009
32.0,32,34.157095
119.0,119,34.530435
70.0,70,34.747634
86.0,86,35.011873
138.0,138,35.433257
101.0,101,35.729527
157.0,157,36.198954
109.0,109,36.520247
59.0,59,36.696407
56.0,56,36.86456
41.0,41,36.988674
107.0,107,37.327982
143.0,143,37.769384
12.0,12,37.802414
81.0,81,38.047637
106.0,106,38.366928
17.0,17,38.417974
107.0,107,38.739267
100.0,100,45.598511
99.0,99,45.891778
60.0,60,46.073944
132.0,132,46.476311
109.0,109,46.790596
193.0,193,47.364119
108.0,108,47.688414
108.0,108,48.010707
116.0,116,48.356022
109.0,109,48.678315
155.0,155,49.143739
220.0,220,49.813349
140.0,140,50.235734
188.0,188,50.809255
116.0,116,51.158574
99.0,99,51.463851
139.0,139,58.402167
103.0,103,58.70144
114.0,114,59.043752
28.0,28,59.126827
140.0,140,59.549212
79.0,79,59.786428
108.0,108,60.111724
111.0,111,60.450032
86.0,86,60.706265
169.0,169,61.218731
103.0,103,61.529014
51.0,51,61.680152
147.0,147,62.12956
36.0,36,62.23866
46.0,46,62.376786
86.0,86,62.633019
110.0,110,62.96432
112.0,112,63.284613
90.0,90,63.550855
113.0,113,63.899172
113.0,113,70.754412
139.0,139,71.183803
142.0,142,71.606189
150.0,150,72.076617
133.0,133,72.465971
141.0,141,72.884352
102.0,102,73.188628
137.0,137,73.600003
142.0,142,74.052415
93.0,93,74.33267
99.0,99,74.628939
138.0,138,75.056329
113.0,113,75.400642
161.0,161,75.901098
90.0,90,76.179351
129.0,129,76.584721
137.0,137,83.452973
113.0,113,83.781272
155.0,155,84.269717
153.0,153,84.732138
115.0,115,85.095468
103.0,103,85.410755
116.0,116,85.761074
154.0,154,86.227499
133.0,133,86.621858
158.0,158,87.087281
132.0,132,87.48064
97.0,97,87.783916
117.0,117,88.142242
141.0,141,88.567629
117.0,117,88.915946
104.0,104,89.231234
109.0,109,89.585556
94.0,94,96.418777
120.0,120,96.785112
128.0,128,97.166457
110.0,110,97.497759
133.0,133,97.890116
126.0,126,98.285476
142.0,142,98.704858
95.0,95,98.994121
139.0,139,99.414505
96.0,96,99.697762
105.0,105,100.01405
119.0,119,100.368372
106.0,106,100.68366
88.0,88,100.952905
98.0,98,101.253179
108.0,108,101.577473
115.0,115,101.935799
109.0,109,102.2651
138.0,138,109.192405
142.0,142,109.615791
159.0,159,110.128258
126.0,126,110.502598
338.0,338,111.524529
105.0,105,111.84482
139.0,139,112.258197
184.0,184,112.805695
104.0,104,113.115977
109.0,109,113.439271
387.0,387,114.596325
45.0,45,114.729446
116.0,116,121.595697
456.0,456,122.985963
171.0,171,123.490422
228.0,228,124.179049
155.0,155,124.654482
958.0,958,127.560127
211.0,211,134.690619
1000.0,1000,137.723379
470.0,470,139.13066
1000.0,1000,148.66534
1000.0,1000,151.652059
1000.0,1000,161.114674
1000.0,1000,164.100392
1000.0,1000,173.647084
1000.0,1000,176.660827
1000.0,1000,186.193506
1000.0,1000,189.202244
1000.0,1000,198.697889
1000.0,1000,201.707629
1000.0,1000,211.270334
1000.0,1000,214.271066
1000.0,1000,223.79874
1000.0,1000,226.862529
1000.0,1000,236.371185
1000.0,1000,239.409951
1000.0,1000,248.926616
1000.0,1000,251.911333
230.0,230,252.595957
972.0,972,261.961483
1000.0,1000,264.945199
394.0,394,266.143289
143.0,143,266.579686
427.0,427,274.410816
173.0,173,274.918277
330.0,330,275.927196
100.0,100,276.226469
245.0,245,276.963139
178.0,178,277.493622
327.0,327,278.460502
333.0,333,279.439394
107.0,107,279.757683
163.0,163,286.709012
203.0,203,287.3556
199.0,199,287.94814
449.0,449,289.324393
205.0,205,289.929944
352.0,352,290.966888
230.0,230,291.651511
161.0,161,292.133951
221.0,221,299.342513
375.0,375,300.461531
440.0,440,301.813762
346.0,346,302.859714
303.0,303,303.752527
341.0,341,304.776459
587.0,587,313.082021
446.0,446,314.408228
344.0,344,315.436164
655.0,655,317.443992
1000.0,1000,326.920619
1000.0,1000,329.906337
1000.0,1000,339.467041
1000.0,1000,342.462769
1000.0,1000,352.000451
1000.0,1000,355.000182
1000.0,1000,364.455793
1000.0,1000,367.47654
1000.0,1000,376.862085
1000.0,1000,379.858813
1000.0,1000,389.356459
1000.0,1000,392.387218
1000.0,1000,401.888868
1000.0,1000,404.902612
1000.0,1000,414.410267
1000.0,1000,417.436022
1000.0,1000,426.938672
1000.0,1000,429.963427
1000.0,1000,439.406023
1000.0,1000,442.372723
1000.0,1000,451.827331
1000.0,1000,454.827061
1000.0,1000,464.274662
1000.0,1000,467.267387
1000.0,1000,476.690966
1000.0,1000,479.690697
1000.0,1000,489.192347
1000.0,1000,492.179065
1000.0,1000,501.662699
1000.0,1000,504.671438
1000.0,1000,514.184098
1000.0,1000,517.168816
1000.0,1000,526.64244
1000.0,1000,529.657185
608.0,608,531.458825
1000.0,1000,540.983496
1000.0,1000,543.99824
1000.0,1000,553.5109
1000.0,1000,556.505627
1000.0,1000,566.046312
1000.0,1000,569.167153
1000.0,1000,578.633771
1000.0,1000,581.664531
1000.0,1000,591.183196
1000.0,1000,594.167913
1000.0,1000,603.620519
1000.0,1000,606.612243
1000.0,1000,616.103884
1000.0,1000,619.121631
1000.0,1000,628.552216
1000.0,1000,631.581974
1000.0,1000,641.151686
1000.0,1000,644.148414
1000.0,1000,670.414326
1000.0,1000,673.452091
1000.0,1000,682.939729
1000.0,1000,685.93946
1000.0,1000,695.45312
1000.0,1000,698.535927
1000.0,1000,708.088625
1000.0,1000,711.119383
1000.0,1000,720.657066
1000.0,1000,723.669808
1000.0,1000,726.69256
1000.0,1000,736.21623
1000.0,1000,739.244987
1000.0,1000,748.712606
1000.0,1000,751.691318
1000.0,1000,761.153933
1000.0,1000,764.120633
1000.0,1000,773.6403
1000.0,1000,776.659048
1000.0,1000,786.157696
1000.0,1000,789.354606
1000.0,1000,798.864263
1000.0,1000,801.91504
1000.0,1000,811.398674
1000.0,1000,814.389397
1000.0,1000,823.811975
326.0,326,824.765844
1000.0,1000,827.746557
1000.0,1000,837.223184
1000.0,1000,840.23993
118.0,118,840.596255
284.0,284,847.919922
797.0,797,850.3121
550.0,550,851.977616
459.0,459,859.853786
1000.0,1000,862.875537
1000.0,1000,865.881273
1000.0,1000,875.388929
1000.0,1000,878.405675
1000.0,1000,887.924341
1000.0,1000,890.924072
1000.0,1000,900.42372
1000.0,1000,903.425453
1000.0,1000,912.93511
1000.0,1000,915.940846
1000.0,1000,925.454507
1000.0,1000,928.465248
1000.0,1000,937.975906
1000.0,1000,940.964627
1000.0,1000,950.48029
1000.0,1000,953.458001
1000.0,1000,963.02471
1000.0,1000,966.037453
1000.0,1000,975.537101
1000.0,1000,978.529826
1000.0,1000,988.066508
1000.0,1000,991.109278
1000.0,1000,1000.572893
1000.0,1000,1003.600649
315.0,315,1004.555519
646.0,646,1013.019224
1000.0,1000,1016.037972
936.0,936,1025.329431
993.0,993,1028.291127
1000.0,1000,1037.860839
1000.0,1000,1040.855565
1000.0,1000,1050.375232
1000.0,1000,1053.418002
1000.0,1000,1062.929661
765.0,765,1065.214741
888.0,888,1067.874162
1000.0,1000,1077.420853
1000.0,1000,1080.396562
1000.0,1000,1089.89621
1000.0,1000,1092.934977
1000.0,1000,1102.414607
