#{"t_start": 1603123519.2946494, "env_id": "InvertedPendulumPyBulletEnv-v0"}
r,l,t
11.0,11,1.443314
67.0,67,1.685534
34.0,34,1.794633
33.0,33,1.898728
29.0,29,1.993815
24.0,24,2.068883
19.0,19,2.13194
15.0,15,2.179984
56.0,56,2.357651
15.0,15,2.405696
12.0,12,2.442729
30.0,30,2.550827
15.0,15,2.605878
22.0,22,2.680947
36.0,36,2.80506
14.0,14,2.859108
33.0,33,2.987225
21.0,21,3.058292
33.0,33,3.175396
8.0,8,3.203422
21.0,21,3.27849
21.0,21,3.349554
40.0,40,3.490683
33.0,33,3.611793
15.0,15,3.66384
23.0,23,3.741912
28.0,28,3.839
11.0,11,3.879037
21.0,21,3.95911
23.0,23,4.038183
24.0,24,4.116252
19.0,19,4.178309
17.0,17,4.233359
45.0,45,4.383496
16.0,16,4.446553
22.0,22,4.515616
14.0,14,4.557654
38.0,38,4.686772
14.0,14,4.728811
15.0,15,4.774852
11.0,11,4.807883
34.0,34,4.911977
16.0,16,4.961022
35.0,35,5.068119
15.0,15,5.114161
16.0,16,5.163206
24.0,24,5.244279
21.0,21,5.307337
20.0,20,5.368393
13.0,13,5.40943
16.0,16,5.459475
11.0,11,5.493506
14.0,14,5.537549
18.0,18,5.598602
16.0,16,5.648648
44.0,44,5.789777
16.0,16,5.838821
17.0,17,5.891869
17.0,17,5.942916
21.0,21,6.006974
20.0,20,6.076037
29.0,29,6.167119
19.0,19,6.225173
21.0,21,6.291234
28.0,28,6.377311
30.0,30,6.471397
33.0,33,6.57349
15.0,15,6.620533
13.0,13,6.659568
20.0,20,6.721624
51.0,51,6.868758
14.0,14,6.910797
22.0,22,6.977858
19.0,19,7.03591
36.0,36,7.143008
25.0,25,7.219077
21.0,21,7.283135
10.0,10,7.313163
17.0,17,7.36521
11.0,11,7.399241
25.0,25,7.476311
43.0,43,7.618441
52.0,52,7.777586
17.0,17,7.829633
22.0,22,7.895693
21.0,21,7.964756
19.0,19,8.036822
18.0,18,11.416899
40.0,40,11.543014
20.0,20,11.610075
49.0,49,11.766217
44.0,44,11.91235
17.0,17,11.966399
14.0,14,12.014443
35.0,35,12.126545
18.0,18,12.183597
62.0,62,12.385781
13.0,13,12.430822
40.0,40,12.564944
37.0,37,12.687055
71.0,71,12.924271
21.0,21,12.996337
16.0,16,13.046383
57.0,57,13.224544
40.0,40,13.354663
26.0,26,13.436738
36.0,36,13.572861
13.0,13,13.614899
34.0,34,13.726001
19.0,19,13.786055
39.0,39,13.910169
45.0,45,14.053299
83.0,83,14.318046
15.0,15,14.365089
60.0,60,14.563269
13.0,13,14.608311
27.0,27,14.693388
22.0,22,14.763451
13.0,13,14.804489
38.0,38,14.9266
36.0,36,15.039703
19.0,19,15.099757
32.0,32,15.201851
14.0,14,15.245891
16.0,16,15.294936
17.0,17,15.347984
18.0,18,15.408039
14.0,14,15.459085
19.0,19,15.52014
32.0,32,15.626237
31.0,31,15.723325
13.0,13,15.764363
19.0,19,15.827421
51.0,51,15.993573
34.0,34,16.100669
60.0,60,16.293845
40.0,40,16.424964
30.0,30,16.527057
13.0,13,16.578106
103.0,103,16.904401
51.0,51,17.071553
15.0,15,17.120598
43.0,43,17.265729
32.0,32,17.369825
28.0,28,17.457905
20.0,20,17.521963
40.0,40,17.654084
52.0,52,17.838251
42.0,42,17.996395
33.0,33,21.441531
17.0,17,21.496581
48.0,48,21.658729
21.0,21,21.72579
28.0,28,21.818875
31.0,31,21.927974
30.0,30,22.023061
25.0,25,22.11014
49.0,49,22.274289
17.0,17,22.327338
18.0,18,22.383389
42.0,42,22.517511
62.0,62,22.754727
30.0,30,22.852816
