#{"t_start": 1604039428.5718207, "env_id": "SparseMountainCar-v0"}
r,l,t
0,200,1.827666
0,200,2.455238
0,200,13.392207
0,200,14.003763
0,200,14.614321
0,200,19.008325
0,200,19.617881
0,200,23.997873
0,200,24.612433
0,200,25.223991
0,200,29.535922
0,200,30.141473
0,200,34.548491
0,200,35.140029
0,200,35.75559
0,200,40.109559
0,200,40.719115
0,200,45.186187
0,200,45.780728
0,200,46.390284
0,200,50.739248
3.71,181,51.276738
3.26,186,51.840251
0,200,56.181208
0,200,56.780755
2.63,193,61.147735
0,200,61.762295
3.08,188,62.321805
2.09,199,66.711806
0,200,67.313355
3.26,186,67.891882
0,200,72.261866
0,200,72.866416
6.41,151,77.080258
0,200,77.69682
0,200,78.303373
0,200,82.646331
0,200,83.261892
3.8,180,83.80839
3.89,179,88.060265
2.0,200,88.677829
4.34,174,92.974745
6.77,147,93.426157
3.44,184,93.987668
0,200,98.358653
6.41,151,98.818072
5.24,164,99.325534
6.59,149,99.772942
4.16,176,104.003798
5.51,161,104.52227
3.35,185,108.870234
6.05,155,109.341664
2.99,189,109.903175
0,200,114.271157
2.99,189,114.853688
6.5,150,115.331123
2.36,196,119.658067
6.5,150,120.112481
0,200,120.730044
6.23,153,124.933876
6.77,147,125.38829
0,200,125.983833
7.04,144,130.220695
4.25,175,130.743171
2.81,191,131.331707
5.69,159,135.61361
6.32,152,136.069025
6.23,153,136.522439
6.32,152,136.97385
0,200,141.287782
0,200,141.897338
2.99,189,146.351397
5.96,156,146.818824
0,200,147.417369
0,200,151.777343
6.23,153,152.241766
6.68,148,152.694178
2.54,194,157.042143
6.95,145,157.482543
6.68,148,157.926948
9.02,122,158.324311
6.14,154,162.486104
6.59,149,162.928507
7.94,134,163.340883
5.87,157,167.591757
5.78,158,168.062186
6.77,147,168.521605
7.22,142,172.757467
0,200,173.36502
8.84,124,173.739361
6.41,151,174.205787
7.13,143,178.40061
4.97,167,178.911075
2.72,192,179.49761
6.32,152,183.760496
7.04,144,184.207903
7.76,136,184.628287
3.89,179,188.867151
6.5,150,189.317561
9.38,118,189.6899
5.96,156,190.169337
5.96,156,194.390184
9.02,122,194.777537
5.6,160,195.289004
5.24,164,199.504846
6.5,150,199.987286
8.93,123,200.352619
4.34,174,204.583477
6.5,150,205.0499
7.04,144,205.503314
6.59,149,205.978747
4.43,173,210.245636
6.5,150,210.708058
7.04,144,211.156467
9.29,119,215.228178
5.78,158,215.712619
6.59,149,216.17404
6.05,155,216.635461
6.23,153,220.771232
6.14,154,221.238656
5.78,158,221.717093
9.11,121,225.762781
6.86,146,226.229206
8.57,127,226.608552
5.96,156,227.077979
6.95,145,231.32485
9.74,114,231.679173
8.21,131,232.086544
5.33,163,232.578993
11.81,91,236.573634
5.42,162,237.061079
5.15,165,237.559533
6.68,148,241.749352
8.12,132,242.143711
6.14,154,242.61414
9.2,120,242.975469
9.47,117,247.110238
5.6,160,247.584671
6.23,153,248.039086
5.42,162,252.25793
4.97,167,252.770397
9.74,114,253.109707
6.32,152,253.571127
5.87,157,257.769954
6.05,155,258.239382
7.13,143,258.671776
6.5,150,262.961686
8.03,133,263.378066
9.47,117,263.729386
6.14,154,264.203819
6.68,148,268.447687
6.14,154,268.908107
6.41,151,269.37253
9.38,118,269.727854
9.56,116,273.818582
5.78,158,274.299021
5.96,156,274.779459
5.6,160,285.019793
5.33,163,285.524252
9.29,119,285.904599
8.57,127,286.288949
6.5,150,290.444737
5.87,157,290.934183
5.78,158,291.404612
0,200,295.747571
6.05,155,296.243022
5.78,158,296.737473
5.06,166,300.975336
3.44,184,301.52884
9.29,119,301.896175
6.77,147,306.127031
5.78,158,306.607469
6.68,148,307.063885
4.79,169,307.568345
11.63,93,311.573996
9.38,118,311.926317
9.92,112,312.274635
5.96,156,312.743062
8.93,123,316.867822
3.53,183,317.421326
9.29,119,317.77665
5.51,161,321.969471
4.97,167,322.477935
5.69,159,322.97739
3.71,181,327.286318
9.11,121,327.656655
10.73,103,327.964936
9.65,115,328.311253
5.24,164,332.547113
10.19,109,332.88342
5.6,160,333.368862
9.29,119,333.726187
9.74,114,334.074505
10.1,110,338.193259
8.93,123,338.5676
5.42,162,339.065055
5.96,156,343.333946
9.29,119,343.694274
8.93,123,344.067614
9.11,121,344.429946
8.48,128,348.612757
2.45,195,349.206298
4.25,175,349.749793
9.11,121,350.129139
11.81,91,354.180832
8.75,125,354.553172
9.02,122,354.932518
5.96,156,355.411954
9.38,118,359.475658
9.74,114,359.826978
5.06,166,360.343449
3.35,185,364.633359
5.33,163,365.132815
9.02,122,365.51216
4.52,172,366.02763
9.11,121,370.15239
8.66,126,370.542746
8.12,132,370.940108
9.29,119,371.312447
12.08,88,375.346124
9.2,120,375.726471
3.53,183,376.286981
8.39,129,376.692351
7.31,141,380.872161
11.54,94,381.172434
9.29,119,381.544774
9.38,118,381.898096
7.13,143,386.052883
8.75,125,386.436233
8.12,132,386.858617
9.11,121,387.247972
8.39,129,391.411768
8.21,131,391.819139
9.29,119,392.184472
9.02,122,392.558814
3.26,186,396.884756
9.47,117,397.242082
3.89,179,397.805596
5.06,166,402.063477
5.24,164,402.557928
4.34,174,403.110431
8.84,124,407.291241
9.56,116,407.657575
10.1,110,407.992881
8.84,124,408.367223
5.69,159,412.664139
9.29,119,413.034476
11.81,91,413.307725
4.61,171,413.842213
4.16,176,418.109102
8.84,124,418.476437
4.79,169,418.983899
7.67,137,419.394274
9.29,119,423.492008
9.11,121,423.874357
8.39,129,424.263712
9.47,117,424.625042
8.66,126,428.761812
5.96,156,429.238246
