#{"t_start": 1603814958.8892467, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,2.046866
-200.0,200,11.250254
-200.0,200,20.227437
-200.0,200,29.154574
-200.0,200,29.774139
-200.0,200,38.723295
-200.0,200,47.656438
-200.0,200,56.613603
-200.0,200,65.618811
-200.0,200,66.223362
-158.0,158,75.17452
-167.0,167,84.026589
-200.0,200,84.627137
-200.0,200,93.522245
-151.0,151,96.771206
-153.0,153,97.21461
-149.0,149,100.479586
-153.0,153,103.741559
-155.0,155,104.200978
-166.0,166,107.476964
-151.0,151,107.912361
-149.0,149,111.135299
-162.0,162,114.427299
-148.0,148,114.893725
-146.0,146,118.106653
-95.0,95,118.375899
-160.0,160,121.647881
-166.0,166,122.203387
-175.0,175,125.56445
-154.0,154,128.815414
-164.0,164,129.298855
-158.0,158,132.605869
-164.0,164,135.88686
-156.0,156,136.353285
-147.0,147,139.564211
-160.0,160,140.036642
-147.0,147,143.293611
-154.0,154,146.569597
-167.0,167,147.061044
-182.0,182,150.364055
-98.0,98,150.652318
-156.0,156,153.95633
-155.0,155,154.431763
-153.0,153,157.650697
-103.0,103,157.946967
-96.0,96,161.020769
-95.0,95,161.288012
-170.0,170,164.638066
-174.0,174,167.974107
-158.0,158,168.445537
-150.0,150,171.737537
-155.0,155,172.180941
-173.0,173,175.507974
-148.0,148,178.705889
-150.0,150,179.126272
-165.0,165,182.439292
-174.0,174,185.716279
-100.0,100,186.027563
-150.0,150,189.254504
-97.0,97,189.53476
-152.0,152,192.811746
-152.0,152,193.268162
-153.0,153,196.501109
-166.0,166,196.988553
-94.0,94,200.034329
-199.0,199,200.634877
-148.0,148,203.884839
-155.0,155,207.17684
-150.0,150,207.614239
-150.0,150,210.846184
-152.0,152,211.317614
-152.0,152,214.5946
-95.0,95,214.876858
-153.0,153,218.150842
-162.0,162,221.415819
-156.0,156,221.894254
-163.0,163,225.185254
-149.0,149,225.606638
-94.0,94,228.695454
-92.0,92,228.968703
-154.0,154,232.244689
-90.0,90,232.501923
-152.0,152,235.765898
-158.0,158,236.215308
-172.0,172,239.438246
-187.0,187,242.774287
-165.0,165,243.248719
-144.0,144,246.482668
-117.0,117,246.813969
-149.0,149,250.063931
-150.0,150,253.404977
-104.0,104,253.717261
-151.0,151,257.002255
-94.0,94,257.312538
-166.0,166,260.591527
-149.0,149,261.016914
-151.0,151,264.233847
-156.0,156,264.680254
-154.0,154,267.874165
-161.0,161,271.082088
-154.0,154,271.520489
-95.0,95,274.608303
-149.0,149,275.051707
-156.0,156,278.300669
-157.0,157,278.749077
-153.0,153,282.064099
-148.0,148,285.342087
-162.0,162,285.825528
-153.0,153,289.066481
-154.0,154,289.522897
-154.0,154,292.732823
-148.0,148,295.995798
-154.0,154,296.443205
-181.0,181,299.769237
-150.0,150,300.202631
-162.0,162,303.523659
-99.0,99,303.80992
-149.0,149,307.093913
-152.0,152,310.30484
-95.0,95,310.587097
-169.0,169,313.855076
-179.0,179,314.398571
-156.0,156,317.973831
-154.0,154,321.366923
-99.0,99,321.651182
-147.0,147,324.925166
-175.0,175,325.431628
-90.0,90,328.476403
-154.0,154,328.9118
-160.0,160,332.153755
-150.0,150,332.61718
-91.0,91,335.650943
-159.0,159,336.134383
-164.0,164,339.413372
-153.0,153,342.617293
-156.0,156,343.071707
-161.0,161,346.380723
-153.0,153,346.825128
-154.0,154,350.078093
-158.0,158,353.340067
-154.0,154,353.792479
-100.0,100,356.901312
-153.0,153,357.350722
-97.0,97,360.457554
-151.0,151,360.901959
-156.0,156,364.159928
-153.0,153,364.615343
-155.0,155,367.864305
-161.0,161,371.097251
-151.0,151,371.552667
-154.0,154,374.818644
-155.0,155,375.283067
-168.0,168,378.587079
-155.0,155,381.843046
-158.0,158,382.289453
-168.0,168,385.613483
-164.0,164,388.914491
-154.0,154,389.3619
-159.0,159,392.56482
-157.0,157,393.039252
-172.0,172,396.339259
-179.0,179,399.633262
-150.0,150,400.064655
-148.0,148,403.265573
-176.0,176,406.633643
-151.0,151,407.111079
-156.0,156,410.384061
-153.0,153,413.593987
-162.0,162,414.121468
-146.0,146,417.465516
-154.0,154,417.904917
-149.0,149,421.120848
-148.0,148,421.545235
-160.0,160,424.921312
-162.0,162,428.23233
-166.0,166,428.708764
-156.0,156,431.934704
-96.0,96,432.207953
-155.0,155,435.47393
-154.0,154,438.769936
-160.0,160,439.282401
-155.0,155,442.5714
-179.0,179,445.905438
-154.0,154,446.370863
-157.0,157,449.597804
-165.0,165,450.059225
-157.0,157,453.291172
-155.0,155,456.569159
-159.0,159,457.06461
-163.0,163,460.309568
-152.0,152,460.772991
-149.0,149,463.991924
-155.0,155,467.238884
-97.0,97,467.540159
-154.0,154,470.719056
-149.0,149,471.145446
-165.0,165,474.411421
-162.0,162,474.89186
-155.0,155,478.16184
-153.0,153,481.391784
-156.0,156,481.844196
-97.0,97,484.965041
-96.0,96,485.257308
-154.0,154,488.48525
-151.0,151,488.920646
-154.0,154,492.102546
-147.0,147,492.523932
-148.0,148,495.722847
-161.0,161,498.986822
-159.0,159,499.470263
-152.0,152,502.677186
-153.0,153,503.120589
