#{"t_start": 1604686490.3144581, "env_id": "CartPole-v1"}
r,l,t
14.0,14,1.62212
13.0,13,1.665089
19.0,19,1.726615
31.0,31,1.821344
33.0,33,1.941465
40.0,40,2.062563
42.0,42,2.18952
25.0,25,2.27253
13.0,13,2.324289
26.0,26,2.418042
19.0,19,2.472732
12.0,12,2.507889
16.0,16,2.557695
10.0,10,2.586016
21.0,21,2.645588
15.0,15,2.703207
30.0,30,2.800866
9.0,9,2.827235
13.0,13,2.864345
29.0,29,2.948332
39.0,39,3.06357
15.0,15,3.105563
18.0,18,3.157322
12.0,12,5.493332
23.0,23,5.561692
17.0,17,5.609547
53.0,53,5.778496
96.0,96,6.08124
38.0,38,6.198431
87.0,87,6.471877
51.0,51,6.654499
15.0,15,6.720907
41.0,41,6.845911
30.0,30,6.932828
31.0,31,7.023651
13.0,13,7.061738
34.0,34,9.515915
17.0,17,9.564745
89.0,89,9.831354
11.0,11,9.863582
78.0,78,10.09894
13.0,13,10.137027
28.0,28,10.223944
44.0,44,10.351878
20.0,20,10.409497
50.0,50,10.559892
15.0,15,10.602862
16.0,16,10.647785
23.0,23,10.71517
54.0,54,10.876308
100.0,100,13.559983
64.0,64,13.756278
85.0,85,14.009216
94.0,94,14.284615
85.0,85,14.533646
113.0,113,14.87643
94.0,94,17.410687
71.0,71,17.656788
78.0,78,17.889217
91.0,91,18.178288
24.0,24,18.249579
99.0,99,18.532791
94.0,94,21.074861
114.0,114,21.548508
73.0,73,21.821954
105.0,105,22.164738
104.0,104,22.49092
121.0,121,25.127719
159.0,159,25.587694
137.0,137,25.985167
141.0,141,26.410961
151.0,151,29.152256
185.0,185,29.721609
162.0,162,30.304634
159.0,159,33.186558
263.0,263,33.967832
149.0,149,36.671039
211.0,211,37.298011
169.0,169,37.79705
178.0,178,40.701435
221.0,221,41.370401
290.0,290,44.625383
477.0,477,48.353035
