#{"t_start": 1603297255.4628644, "env_id": "CartPole-v1"}
r,l,t
14.0,14,1.274279
13.0,13,1.308601
19.0,19,1.360557
31.0,31,1.444921
33.0,33,1.533245
40.0,40,1.642907
42.0,42,1.755553
25.0,25,1.822208
13.0,13,1.857549
26.0,26,1.927214
19.0,19,1.9782
12.0,12,2.011586
16.0,16,2.054563
10.0,10,2.081227
21.0,21,2.139876
15.0,15,2.180271
30.0,30,2.261543
9.0,9,2.285211
13.0,13,2.320254
29.0,29,2.398887
39.0,39,2.504078
15.0,15,2.544934
18.0,18,2.593877
12.0,12,4.762528
23.0,23,4.82984
17.0,17,4.876259
53.0,53,5.02093
96.0,96,5.280193
38.0,38,5.382204
87.0,87,5.616591
51.0,51,5.755527
15.0,15,5.796867
41.0,41,5.908551
30.0,30,5.988902
31.0,31,6.072244
13.0,13,6.10852
34.0,34,8.311805
17.0,17,8.35752
89.0,89,8.595859
11.0,11,8.625176
78.0,78,8.837859
13.0,13,8.874641
28.0,28,8.948856
44.0,44,9.067525
20.0,20,9.121188
50.0,50,9.256506
15.0,15,9.296858
16.0,16,9.339839
23.0,23,9.403106
54.0,54,9.548844
100.0,100,11.940828
64.0,64,12.113517
85.0,85,12.341824
94.0,94,12.594985
85.0,85,12.824168
113.0,113,13.131164
94.0,94,15.49982
71.0,71,15.688809
78.0,78,15.90086
91.0,91,16.145797
24.0,24,16.211471
99.0,99,16.478136
94.0,94,18.834149
114.0,114,19.140777
73.0,73,19.336783
105.0,105,19.62011
104.0,104,19.905442
121.0,121,22.344827
159.0,159,22.827343
137.0,137,23.277198
141.0,141,23.718519
151.0,151,26.297764
185.0,185,26.811461
162.0,162,27.256415
159.0,159,29.847818
263.0,263,30.613864
149.0,149,33.159638
211.0,211,33.730042
169.0,169,34.186709
178.0,178,36.785051
221.0,221,37.396697
290.0,290,40.304347
477.0,477,43.713349
500.0,500,47.189654
269.0,269,47.917293
195.0,195,48.447624
222.0,222,51.19261
204.0,204,51.74359
216.0,216,54.459248
198.0,198,54.992788
190.0,190,55.506358
176.0,176,58.124886
165.0,165,58.568234
157.0,157,58.997604
189.0,189,61.642564
180.0,180,62.132908
160.0,160,62.567223
128.0,128,65.063262
193.0,193,65.586787
155.0,155,66.007185
177.0,177,68.614174
164.0,164,69.055177
168.0,168,69.513171
181.0,181,72.127827
150.0,150,72.533843
160.0,160,72.969922
183.0,183,75.606129
153.0,153,76.017188
142.0,142,76.403134
218.0,218,79.125777
158.0,158,79.551459
148.0,148,79.958122
209.0,209,82.662112
193.0,193,83.183792
189.0,189,83.69648
500.0,500,87.195414
500.0,500,90.673744
500.0,500,94.155049
500.0,500,97.638385
500.0,500,101.123744
500.0,500,104.59433
500.0,500,108.074642
500.0,500,111.569734
500.0,500,115.040279
500.0,500,118.526622
186.0,186,121.16005
158.0,158,121.588258
152.0,152,122.000282
185.0,185,124.626759
500.0,500,128.106915
154.0,154,128.524557
500.0,500,132.01689
500.0,500,135.50687
500.0,500,138.986175
287.0,287,139.758945
500.0,500,143.243166
500.0,500,146.738186
278.0,278,149.622485
500.0,500,153.104804
269.0,269,153.833477
181.0,181,156.45478
453.0,453,159.805921
338.0,338,160.720451
471.0,471,164.128494
338.0,338,167.171411
492.0,492,170.636118
500.0,500,174.131625
348.0,348,175.078392
500.0,500,178.558724
500.0,500,182.050056
422.0,422,185.367657
500.0,500,188.857678
500.0,500,192.343021
500.0,500,195.838999
500.0,500,199.318696
500.0,500,202.79906
500.0,500,206.287965
106.0,106,206.574903
500.0,500,210.069275
500.0,500,213.553622
500.0,500,217.046934
323.0,323,220.066597
110.0,110,220.365676
103.0,103,220.645002
82.0,82,220.867638
130.0,130,223.354579
100.0,100,223.62625
101.0,101,223.902844
500.0,500,227.420273
500.0,500,230.905621
