#{"t_start": 1604030333.6483786, "env_id": "SparseMountainCar-v0"}
r,l,t
0,200,1.796637
0,200,2.409195
0,200,13.458266
0,200,14.06582
0,200,14.687387
0,200,19.044358
0,200,19.6389
0,200,24.032905
0,200,24.660477
0,200,25.261024
0,200,29.609988
0,200,30.208534
0,200,34.649582
0,200,35.281158
0,200,35.933752
0,200,40.278713
0,200,40.881262
0,200,45.286277
0,200,45.885823
0,200,46.495379
0,200,50.913406
0,200,51.530969
0,200,52.144529
0,200,56.483484
0,200,57.089036
0,200,61.442003
0,200,62.054562
0,200,62.653107
0,200,67.049114
0,200,67.678688
0,200,72.085705
0,200,72.691257
0,200,73.306818
0,200,77.687812
0,200,78.320388
0,200,82.784457
2.9,190,83.370991
0,200,84.000565
0,200,88.36154
2.63,193,88.969094
2.63,193,89.586657
2.54,194,93.922609
3.44,184,94.496132
2.45,195,98.836088
2.27,197,99.446644
0,200,100.061204
3.62,182,104.325091
2.0,200,104.947659
5.96,156,105.429097
2.63,193,109.809089
5.51,161,110.302539
5.24,164,110.79699
2.54,194,115.153961
5.78,158,115.645409
0,200,119.950333
4.43,173,120.480817
5.69,159,120.970263
5.78,158,121.451701
5.51,161,125.669546
3.08,188,126.229056
0,200,130.598038
6.77,147,131.042443
6.86,146,131.485847
5.96,156,131.969288
6.23,153,136.165113
2.63,193,136.754651
2.09,199,137.362204
7.94,134,141.480958
5.96,156,141.951387
6.41,151,142.419814
0,200,146.788797
6.86,146,147.25422
6.59,149,147.700628
6.32,152,151.904459
0,200,152.524024
7.04,144,152.960422
6.14,154,157.210295
5.87,157,157.691734
6.86,146,158.129133
2.45,195,162.52614
6.5,150,162.980555
6.14,154,163.442977
6.32,152,163.91941
8.75,125,168.152269
0,200,168.770832
3.62,182,169.335347
5.96,156,173.647277
6.77,147,174.108698
6.05,155,174.597143
3.98,178,178.932095
6.23,153,179.401523
6.77,147,179.868948
6.5,150,184.063774
6.32,152,184.546211
3.8,180,185.127741
5.78,158,189.32757
7.04,144,189.77598
2.36,196,190.388537
2.99,189,194.700467
5.51,161,195.205928
4.88,168,195.728404
5.96,156,196.208842
7.04,144,200.388652
6.59,149,200.850072
9.74,114,201.191383
6.68,148,205.430247
4.16,176,205.969739
4.88,168,206.520241
6.41,151,210.941271
2.36,196,211.545821
9.29,119,211.925167
8.3,130,212.358562
4.79,169,216.770585
6.77,147,217.212987
7.04,144,217.653388
9.83,113,221.740113
