#{"t_start": 1603445062.1016607, "env_id": "InvertedPendulumPyBulletEnv-v0"}
r,l,t
8.0,8,1.371249
11.0,11,1.405281
13.0,13,1.444317
23.0,23,1.512378
9.0,9,1.538402
7.0,7,1.55842
7.0,7,1.57944
15.0,15,1.622478
11.0,11,1.654508
28.0,28,1.737584
9.0,9,1.764608
16.0,16,1.811651
22.0,22,1.87571
7.0,7,1.896728
9.0,9,1.922753
15.0,15,1.966792
13.0,13,2.004827
20.0,20,2.06288
14.0,14,2.102917
17.0,17,2.151961
12.0,12,2.189996
7.0,7,2.21502
23.0,23,2.283081
8.0,8,2.307102
8.0,8,2.331125
17.0,17,2.382171
8.0,8,2.408195
13.0,13,2.455238
10.0,10,2.487267
14.0,14,2.541316
18.0,18,2.606376
12.0,12,2.641408
9.0,9,2.668432
9.0,9,2.697458
12.0,12,2.733492
12.0,12,2.768523
11.0,11,2.801554
13.0,13,2.839588
19.0,19,2.894639
16.0,16,2.940681
7.0,7,2.961699
16.0,16,3.008742
9.0,9,3.034766
12.0,12,3.070799
13.0,13,3.108834
7.0,7,3.129852
9.0,9,3.156877
9.0,9,3.182901
8.0,8,3.205922
11.0,11,3.237952
11.0,11,3.271982
10.0,10,3.301009
10.0,10,3.330036
26.0,26,3.407105
15.0,15,3.450145
6.0,6,3.468162
13.0,13,3.506195
7.0,7,3.526214
21.0,21,3.58827
7.0,7,3.60929
16.0,16,3.655332
6.0,6,3.673348
11.0,11,3.706378
13.0,13,3.749417
14.0,14,3.796461
13.0,13,3.843503
19.0,19,3.91657
7.0,7,3.936588
9.0,9,3.963612
16.0,16,4.010656
9.0,9,4.03768
13.0,13,4.075714
11.0,11,4.109746
10.0,10,4.138772
12.0,12,4.173804
7.0,7,4.193822
12.0,12,4.228854
10.0,10,4.258882
27.0,27,4.338955
9.0,9,4.368982
26.0,26,4.459065
7.0,7,4.483086
8.0,8,4.507108
8.0,8,4.533131
15.0,15,4.577172
8.0,8,4.600193
10.0,10,4.63022
7.0,7,4.650239
10.0,10,4.679265
9.0,9,4.705289
10.0,10,4.737318
8.0,8,4.762341
14.0,14,4.803378
10.0,10,4.833406
8.0,8,4.857428
13.0,13,4.896462
20.0,20,4.955517
12.0,12,4.991549
7.0,7,5.012569
20.0,20,5.072623
19.0,19,5.128674
24.0,24,5.198738
15.0,15,5.246784
19.0,19,5.301832
8.0,8,5.324853
10.0,10,5.35388
7.0,7,5.373898
10.0,10,5.405927
11.0,11,5.437956
11.0,11,5.470987
13.0,13,5.514026
7.0,7,5.534044
9.0,9,5.562069
7.0,7,5.582088
17.0,17,5.633134
17.0,17,5.684181
10.0,10,5.714208
12.0,12,5.750242
16.0,16,5.798285
14.0,14,5.841325
11.0,11,5.874354
17.0,17,5.925401
13.0,13,5.963436
21.0,21,6.025492
11.0,11,6.063527
13.0,13,6.102562
20.0,20,6.161616
21.0,21,6.224674
15.0,15,6.268714
18.0,18,6.321762
10.0,10,6.351789
11.0,11,6.38482
12.0,12,6.424856
9.0,9,6.45088
7.0,7,6.471899
27.0,27,6.551972
7.0,7,6.572991
10.0,10,6.603019
7.0,7,6.624038
15.0,15,6.668078
12.0,12,6.703111
21.0,21,6.766167
9.0,9,6.793192
24.0,24,6.863255
11.0,11,6.895285
15.0,15,6.939325
10.0,10,6.968351
9.0,9,6.994375
9.0,9,7.020399
9.0,9,7.046422
13.0,13,7.084457
7.0,7,7.104475
9.0,9,7.1305
11.0,11,7.163529
13.0,13,7.201564
7.0,7,7.221583
6.0,6,7.239599
9.0,9,7.266624
7.0,7,7.287642
10.0,10,7.31767
8.0,8,7.341691
11.0,11,7.374724
14.0,14,7.41576
10.0,10,7.444785
9.0,9,7.470809
9.0,9,7.497834
7.0,7,7.518854
15.0,15,19.225523
9.0,9,19.252548
15.0,15,19.296588
15.0,15,19.339628
14.0,14,19.381668
30.0,30,19.472749
30.0,30,19.564833
9.0,9,19.596862
9.0,9,19.622886
10.0,10,19.652913
15.0,15,19.697954
8.0,8,19.721977
22.0,22,19.786035
12.0,12,19.823068
11.0,11,19.855098
20.0,20,19.91315
17.0,17,19.962195
23.0,23,20.028256
28.0,28,20.111331
17.0,17,20.161376
12.0,12,20.196409
16.0,16,20.243452
9.0,9,20.269476
9.0,9,20.2955
10.0,10,20.325526
17.0,17,20.376573
11.0,11,20.408602
15.0,15,20.453644
15.0,15,20.496683
15.0,15,20.542725
30.0,30,20.643817
13.0,13,20.681851
11.0,11,20.727893
13.0,13,20.76893
51.0,51,20.919068
13.0,13,20.957102
13.0,13,20.995137
11.0,11,21.027166
13.0,13,21.066201
28.0,28,21.147275
9.0,9,21.175301
22.0,22,21.24036
12.0,12,21.276394
20.0,20,21.335447
23.0,23,21.402508
20.0,20,21.466567
11.0,11,21.499597
18.0,18,21.553646
10.0,10,21.583673
19.0,19,21.641726
12.0,12,21.677759
15.0,15,21.721799
19.0,19,21.781854
22.0,22,21.856922
11.0,11,21.888952
19.0,19,21.945003
11.0,11,21.978032
8.0,8,22.001054
7.0,7,22.022073
13.0,13,22.061108
17.0,17,22.110153
21.0,21,22.182219
14.0,14,22.223256
8.0,8,22.247278
8.0,8,22.2713
8.0,8,22.298325
12.0,12,22.335358
8.0,8,22.358379
20.0,20,22.417433
19.0,19,22.473484
16.0,16,22.530536
10.0,10,22.560565
12.0,12,22.595595
16.0,16,22.642638
10.0,10,22.672666
17.0,17,22.722712
32.0,32,22.816797
11.0,11,22.849827
16.0,16,22.89687
14.0,14,22.937907
19.0,19,23.007971
18.0,18,23.068026
15.0,15,23.112066
14.0,14,23.152102
12.0,12,23.187135
16.0,16,23.233176
15.0,15,23.282221
21.0,21,23.344278
9.0,9,23.371303
22.0,22,23.436362
21.0,21,23.497419
16.0,16,23.54446
12.0,12,23.580493
20.0,20,23.637545
8.0,8,23.667572
13.0,13,23.715616
34.0,34,23.814707
15.0,15,23.857746
23.0,23,23.924807
13.0,13,23.962842
9.0,9,23.989866
8.0,8,24.013888
8.0,8,24.03791
11.0,11,24.068938
18.0,18,24.123989
17.0,17,24.196054
13.0,13,24.23509
12.0,12,24.271123
20.0,20,24.330177
13.0,13,24.368212
25.0,25,24.441278
8.0,8,24.464299
7.0,7,24.485318
12.0,12,24.521351
18.0,18,24.574399
37.0,37,24.682498
13.0,13,24.722535
18.0,18,24.779586
11.0,11,24.811616
15.0,15,24.855656
19.0,19,24.913708
17.0,17,24.963754
10.0,10,24.993782
16.0,16,25.040825
17.0,17,25.091871
14.0,14,25.136912
10.0,10,25.16794
15.0,15,25.211981
8.0,8,25.236002
34.0,34,25.336096
14.0,14,25.378132
21.0,21,31.891068
21.0,21,31.953133
14.0,14,31.993161
13.0,13,32.030195
14.0,14,32.072233
21.0,21,32.13429
25.0,25,32.208357
78.0,78,32.444573
82.0,82,32.689796
33.0,33,32.790888
13.0,13,32.829924
19.0,19,32.885976
40.0,40,33.003082
24.0,24,33.072145
23.0,23,33.139206
31.0,31,33.234292
24.0,24,33.303355
16.0,16,33.348397
36.0,36,33.453493
12.0,12,33.489526
17.0,17,33.53857
64.0,64,33.72474
28.0,28,33.804812
26.0,26,33.879881
11.0,11,33.91191
15.0,15,33.95595
17.0,17,34.004995
18.0,18,34.058044
23.0,23,34.125105
25.0,25,34.198171
25.0,25,34.27324
21.0,21,34.336298
19.0,19,34.392348
20.0,20,34.452403
18.0,18,34.505452
46.0,46,34.640574
21.0,21,34.720647
18.0,18,34.773696
41.0,41,34.892804
19.0,19,34.951858
35.0,35,35.054952
30.0,30,35.148037
39.0,39,35.264143
12.0,12,35.299175
61.0,61,35.482342
31.0,31,35.574425
11.0,11,35.607456
8.0,8,35.630477
23.0,23,35.699541
38.0,38,35.812643
46.0,46,35.944763
61.0,61,36.128931
31.0,31,36.221015
17.0,17,36.271061
59.0,59,36.443218
16.0,16,36.49026
26.0,26,36.566329
31.0,31,36.657413
16.0,16,36.704456
38.0,38,36.815557
10.0,10,36.844584
39.0,39,36.958687
20.0,20,37.018742
21.0,21,37.097814
9.0,9,37.123838
23.0,23,37.192901
22.0,22,37.25796
23.0,23,37.325021
27.0,27,37.405094
26.0,26,37.48717
13.0,13,37.527205
9.0,9,37.55323
15.0,15,37.59827
33.0,33,37.695359
15.0,15,37.741401
18.0,18,37.79445
14.0,14,37.836487
20.0,20,37.897543
35.0,35,44.480545
21.0,21,44.561617
44.0,44,44.688733
86.0,86,44.93796
14.0,14,44.983001
49.0,49,45.129134
86.0,86,45.382366
54.0,54,45.54051
51.0,51,45.698654
35.0,35,45.810755
18.0,18,45.863804
17.0,17,45.91385
45.0,45,46.050975
63.0,63,46.250156
45.0,45,46.393287
59.0,59,46.607482
24.0,24,46.701568
18.0,18,46.755617
70.0,70,46.957802
29.0,29,47.04388
33.0,33,47.138968
34.0,34,47.239058
109.0,109,47.618403
76.0,76,47.846611
26.0,26,47.929688
21.0,21,47.990743
36.0,36,48.09684
53.0,53,48.252982
36.0,36,48.376094
40.0,40,48.498205
18.0,18,48.552255
43.0,43,48.67837
25.0,25,48.754439
24.0,24,48.824503
49.0,49,48.967634
51.0,51,49.113766
57.0,57,49.277916
22.0,22,49.340973
34.0,34,49.441065
31.0,31,49.531147
28.0,28,49.614223
30.0,30,49.703304
60.0,60,49.905488
73.0,73,50.120684
18.0,18,50.173733
31.0,31,50.265817
47.0,47,50.402942
37.0,37,50.512041
38.0,38,50.642159
11.0,11,50.67519
47.0,47,57.361284
186.0,186,57.932805
99.0,99,58.224071
142.0,142,58.639449
44.0,44,58.771569
125.0,125,59.138905
118.0,118,59.482218
86.0,86,59.73645
96.0,96,60.019707
77.0,77,60.244913
122.0,122,60.599235
50.0,50,60.748371
30.0,30,60.836452
18.0,18,60.888499
57.0,57,61.05365
23.0,23,61.121712
105.0,105,61.425989
64.0,64,61.639183
47.0,47,61.780312
22.0,22,61.846373
27.0,27,61.925444
66.0,66,62.11762
21.0,21,62.178675
63.0,63,62.362843
38.0,38,62.475946
43.0,43,62.604063
86.0,86,62.8643
78.0,78,63.09551
79.0,79,69.919731
228.0,228,70.585338
117.0,117,70.926649
42.0,42,71.049761
127.0,127,71.420099
63.0,63,71.606268
131.0,131,72.004631
111.0,111,72.326925
101.0,101,72.635207
140.0,140,73.052588
160.0,160,73.514008
134.0,134,73.930387
28.0,28,74.013463
136.0,136,74.406821
255.0,255,75.17452
215.0,215,75.840128
173.0,173,82.869535
190.0,190,83.438053
123.0,123,83.799382
282.0,282,84.623133
257.0,257,85.401843
137.0,137,85.814219
112.0,112,86.146522
174.0,174,86.655986
128.0,128,87.027324
107.0,107,87.344614
205.0,205,87.956171
180.0,180,88.486655
185.0,185,95.540085
175.0,175,96.058556
289.0,289,96.908331
155.0,155,97.404783
216.0,216,98.0814
158.0,158,98.577853
224.0,224,99.243459
145.0,145,99.666845
370.0,370,100.757839
708.0,708,109.445758
600.0,600,111.260413
240.0,240,111.984072
540.0,540,113.624568
829.0,829,122.708848
1000.0,1000,125.683559
285.0,285,126.559358
1000.0,1000,136.036997
1000.0,1000,139.033727
1000.0,1000,148.618464
1000.0,1000,151.618198
1000.0,1000,161.094836
1000.0,1000,164.130603
1000.0,1000,173.612246
1000.0,1000,176.628996
1000.0,1000,186.165688
1000.0,1000,189.260509
1000.0,1000,198.734144
1000.0,1000,201.732878
1000.0,1000,211.173482
1000.0,1000,214.161206
1000.0,1000,223.681884
1000.0,1000,226.65159
973.0,973,236.091194
1000.0,1000,239.052895
1000.0,1000,248.507512
1000.0,1000,251.455199
1000.0,1000,260.893802
1000.0,1000,263.873518
1000.0,1000,273.388193
1000.0,1000,276.350891
1000.0,1000,285.830532
1000.0,1000,288.800239
1000.0,1000,298.260862
1000.0,1000,301.277611
1000.0,1000,310.99547
1000.0,1000,314.036241
1000.0,1000,323.467838
1000.0,1000,326.416525
1000.0,1000,335.909178
1000.0,1000,338.916919
1000.0,1000,348.401564
1000.0,1000,351.409306
1000.0,1000,360.810876
1000.0,1000,363.856652
1000.0,1000,366.918443
1000.0,1000,376.458138
1000.0,1000,379.495907
1000.0,1000,388.939515
1000.0,1000,392.115409
1000.0,1000,401.572029
1000.0,1000,404.542737
690.0,690,413.090528
1000.0,1000,416.060235
1000.0,1000,425.509848
1000.0,1000,428.469546
1000.0,1000,437.996229
1000.0,1000,441.025991
1000.0,1000,450.498625
1000.0,1000,453.475338
1000.0,1000,463.126135
1000.0,1000,466.140882
1000.0,1000,475.633536
1000.0,1000,478.709339
1000.0,1000,488.18998
1000.0,1000,491.202726
1000.0,1000,500.747426
1000.0,1000,503.6811
1000.0,1000,513.190768
1000.0,1000,516.255562
1000.0,1000,525.82028
1000.0,1000,528.81501
1000.0,1000,538.264622
1000.0,1000,541.274366
1000.0,1000,550.825072
1000.0,1000,553.795779
1000.0,1000,556.787506
1000.0,1000,566.251133
1000.0,1000,569.266881
1000.0,1000,578.681462
1000.0,1000,581.698212
1000.0,1000,591.184859
1000.0,1000,594.303702
1000.0,1000,603.757319
1000.0,1000,606.766061
1000.0,1000,616.285739
1000.0,1000,619.311496
1000.0,1000,628.782129
1000.0,1000,631.778861
1000.0,1000,641.360594
1000.0,1000,644.295269
1000.0,1000,670.153839
1000.0,1000,673.181599
1000.0,1000,682.702276
1000.0,1000,685.670983
1000.0,1000,695.156629
1000.0,1000,698.154361
1000.0,1000,707.735093
1000.0,1000,710.684782
1000.0,1000,720.210465
1000.0,1000,723.18918
1000.0,1000,732.642797
214.0,214,733.272371
1000.0,1000,736.284116
1000.0,1000,745.857842
1000.0,1000,748.92764
1000.0,1000,758.532395
1000.0,1000,761.487088
1000.0,1000,770.919686
1000.0,1000,773.92943
1000.0,1000,783.555203
1000.0,1000,786.536921
1000.0,1000,796.009555
